flow_id,packet_count,byte_count,upload_bytes,download_bytes,upload_packets,download_packets,byte_ratio_up_down,packet_ratio_up_down,direction_imbalance,flow_duration,iat_mean,iat_std,iat_min,iat_max,iat_median,pkt_size_mean,pkt_size_std,pkt_q10,pkt_q25,pkt_q50,pkt_q75,pkt_q90,frac_small_pkts,first4_up_mean,first4_up_std,first4_down_mean,first4_down_std,pkt_bin_p0,pkt_bin_p1,pkt_bin_p2,pkt_bin_p3,pkt_size_entropy,pkt_bin_up_p0,pkt_bin_up_p1,pkt_bin_up_p2,pkt_bin_up_p3,pkt_bin_down_p0,pkt_bin_down_p1,pkt_bin_down_p2,pkt_bin_down_p3,pkt_size_entropy_up,pkt_size_entropy_down,iat_up_q10,iat_up_median,iat_up_q90,iat_up_cv,iat_up_skew,iat_down_q10,iat_down_median,iat_down_q90,iat_down_cv,iat_down_skew,burst_iai_cv,burst_count,avg_burst_packets,avg_burst_bytes,max_burst_packets,max_burst_bytes,frac_bytes_in_bursts,burst_bytes_cv,burst_packets_cv,burst_count_ratio_download,burst_count_t20,avg_burst_bytes_t20,max_burst_bytes_t20,frac_bytes_in_bursts_t20,burst_count_t50,avg_burst_bytes_t50,max_burst_bytes_t50,frac_bytes_in_bursts_t50,burst_count_t200,avg_burst_bytes_t200,max_burst_bytes_t200,frac_bytes_in_bursts_t200,peak_rate_1s,peak_download_1s,peak_upload_1s,burst_count_download,avg_burst_bytes_download,max_burst_bytes_download,label,source_file
"('100.72.115.16', '128.239.29.9', 34077, 53, 17)_seg0",2,203,73,130,1,1,0.35960591133004927,0.5,0.28078817733990147,0.0039751529693603516,0.0039751529693603516,0.0,0.0039751529693603516,0.0039751529693603516,0.0039751529693603516,101.5,28.5,78.7,87.25,101.5,115.75,124.3,0.5,73.0,0.0,130.0,0.0,0.9999999999995,0.0,0.0,0.0,0.0,0.9999999999989999,0.0,0.0,0.0,0.9999999999989999,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,2,1.0,101.5,1,130,1.0,0.28078817733989875,0.0,0.5,2,101.5,130,1.0,2,101.5,130,1.0,2,101.5,130,1.0,203.0,130.0,73.0,1,130.0,130,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '128.239.29.9', 55564, 53, 17)_seg0",2,178,73,105,1,1,0.4101123595505618,0.5,0.1797752808988764,0.0021820068359375,0.0021820068359375,0.0,0.0021820068359375,0.0021820068359375,0.0021820068359375,89.0,16.0,76.2,81.0,89.0,97.0,101.8,0.5,73.0,0.0,105.0,0.0,0.9999999999995,0.0,0.0,0.0,0.0,0.9999999999989999,0.0,0.0,0.0,0.9999999999989999,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,2,1.0,89.0,1,105,1.0,0.1797752808988744,0.0,0.5,2,89.0,105,1.0,2,89.0,105,1.0,2,89.0,105,1.0,178.0,105.0,73.0,1,105.0,105,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '151.101.129.91', 58546, 443, 6)_seg0",13,1138,619,519,7,6,0.5439367311072056,0.5384615384615384,0.08787346221441125,111.95094776153564,9.329245646794638,20.874156090214303,8.535385131835938e-05,58.662036657333374,0.0024483203887939453,87.53846153846153,22.558011998521586,66.0,66.0,97.0,112.0,112.0,0.6153846153846154,89.0,23.0,89.0,23.0,0.9999999999999231,0.0,0.0,0.0,0.0,0.9999999999998571,0.0,0.0,0.0,0.9999999999998334,0.0,0.0,0.0,0.0,0.0,0.012107253074645996,0.02432990074157715,55.9390367269516,1.4153429899595151,0.718360206555432,0.000507974624633789,0.0031557083129882812,56.50634717941284,1.2270797455767726,0.42025106144492846,1.7332804029454354,9,1.4444444444444444,126.44444444444444,2,209,1.0,0.4286586018878604,0.3440104580766526,0.3333333333333333,9,126.44444444444444,209,1.0,9,126.44444444444444,209,1.0,9,126.44444444444444,209,1.0,426.0,178.0,263.0,3,173.0,178,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '151.101.193.91', 37056, 443, 6)_seg0",15,1221,591,630,7,8,0.48402948402948404,0.4666666666666667,0.03194103194103194,111.95283603668213,7.996631145477295,19.59951952533462,0.0,58.662190198898315,0.0018808841705322266,81.4,18.87432117984644,66.0,66.0,66.0,105.0,105.0,0.6666666666666666,85.5,19.5,85.5,19.5,0.9999999999999333,0.0,0.0,0.0,0.0,0.9999999999998571,0.0,0.0,0.0,0.999999999999875,0.0,0.0,0.0,0.0,0.0,0.012039780616760254,0.025165200233459473,55.939213037490845,1.415313844150427,0.7183600845516319,5.722045898437501e-07,0.0019905567169189453,55.41780076026917,1.5836584441338244,0.9596249116622895,1.733248666964509,9,1.6666666666666667,135.66666666666666,4,288,1.0,0.5353785238315381,0.5656854249488985,0.3333333333333333,9,135.66666666666666,288,1.0,9,135.66666666666666,288,1.0,9,135.66666666666666,288,1.0,537.0,288.0,249.0,3,210.0,288,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '151.101.193.91', 37064, 443, 6)_seg0",15,1221,591,630,7,8,0.48402948402948404,0.4666666666666667,0.03194103194103194,111.9518072605133,7.9965576614652365,19.59980814986376,0.0,58.66300106048584,0.001210927963256836,81.4,18.87432117984644,66.0,66.0,66.0,105.0,105.0,0.6666666666666666,85.5,19.5,85.5,19.5,0.9999999999999333,0.0,0.0,0.0,0.0,0.9999999999998571,0.0,0.0,0.0,0.999999999999875,0.0,0.0,0.0,0.0,0.0,0.01150977611541748,0.024555325508117676,55.93983852863312,1.4153573407245819,0.718361127361249,4.2915344238281256e-07,0.0012698173522949219,55.41821360588074,1.5836787572347697,0.959624128887699,1.7332960266295736,9,1.6666666666666667,135.66666666666666,4,288,1.0,0.5353785238315381,0.5656854249488985,0.3333333333333333,9,135.66666666666666,288,1.0,9,135.66666666666666,288,1.0,9,135.66666666666666,288,1.0,537.0,288.0,249.0,3,210.0,288,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '151.101.193.91', 37448, 443, 6)_seg0",26,21214,3724,17490,13,13,0.17554445177712832,0.5,0.6489110964457434,0.22560548782348633,0.009024219512939453,0.03294555547181774,2.384185791015625e-07,0.16839814186096191,0.00013065338134765625,815.9230769230769,1771.9159539687523,66.0,66.0,74.0,750.25,1597.5,0.5769230769230769,546.5,589.5767549691898,429.0,624.1241863603749,0.6923076923076658,0.038461538461536986,0.038461538461536986,0.2307692307692219,0.8435869819638169,0.7692307692307101,0.076923076923071,0.076923076923071,0.076923076923071,0.615384615384568,0.0,0.0,0.38461538461535505,0.7937300551584245,0.666278442414676,4.7445297241210944e-05,0.0007435083389282227,0.023644137382507327,2.5580841153618565,2.9006991261182997,4.572868347167969e-05,0.0008889436721801758,0.009867215156555175,2.7453310126711226,2.9815212459661957,2.6592308590781464,14,1.8571428571428572,1515.2857142857142,4,12188,1.0,2.012420313817161,0.532938710020906,0.5,14,1515.2857142857142,12188,1.0,14,1515.2857142857142,12188,1.0,13,1631.8461538461538,12320,1.0,12812.0,12583.0,3495.0,7,2498.5714285714284,12188,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '151.101.65.91', 59250, 443, 6)_seg0",13,1089,591,498,7,6,0.5426997245179064,0.5384615384615384,0.08539944903581267,111.95085048675537,9.329237540562948,20.874288821638398,2.384185791015625e-07,58.66214442253113,0.0019309520721435547,83.76923076923077,19.207986504632135,66.0,66.0,90.0,105.0,105.0,0.6153846153846154,85.5,19.5,85.5,19.5,0.9999999999999231,0.0,0.0,0.0,0.0,0.9999999999998571,0.0,0.0,0.0,0.9999999999998334,0.0,0.0,0.0,0.0,0.0,0.011537790298461914,0.02455270290374756,55.939334750175476,1.4153557609796494,0.7183584356981061,2.384185791015625e-07,0.0027663707733154297,56.506628084182736,1.2271064876740714,0.42024761810158595,1.733294315378624,9,1.4444444444444444,121.0,2,195,1.0,0.4155307467760804,0.3440104580766526,0.3333333333333333,9,121.0,195,1.0,9,121.0,195,1.0,9,121.0,195,1.0,405.0,171.0,249.0,3,166.0,171,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '162.159.61.4', 60048, 443, 6)_seg0",242,53468,17765,35703,121,121,0.3322548066133014,0.5,0.33549038677339715,264.7001118659973,1.0983407131369183,6.59365244125787,0.0,58.662761926651,0.00010561943054199219,220.94214876033058,196.31229537242717,66.0,66.0,123.0,398.0,565.0,0.41735537190082644,208.5,157.5396775418815,225.0,198.4477261144607,0.6322314049586751,0.3677685950413208,0.0,0.0,0.6577574002095663,0.6776859504132176,0.32231404958677423,0.0,0.0,0.5867768595041274,0.4132231404958644,0.0,0.0,0.6286014342353778,0.6780102022798759,1.8072128295898437e-05,0.001029372215270996,1.0031821012496984,4.176467266587797,5.002560667015126,2.384185791015625e-07,0.0002338886260986328,1.0125442743301427,4.179897414949883,5.001989465791135,4.904240072148352,164,1.475609756097561,326.0243902439024,7,2153,1.0,1.0195988125785955,0.6146338277071225,0.4451219512195122,166,322.09638554216866,2153,1.0,164,326.0243902439024,2153,1.0,163,328.02453987730064,2153,1.0,13329.0,8687.0,4642.0,73,489.0821917808219,2153,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '178.156.152.91', 47378, 443, 6)_seg0",28,1983,924,1059,14,14,0.4659606656580938,0.5,0.0680786686838124,272.4479570388794,10.090665075514051,14.210593580659188,5.3882598876953125e-05,30.350533723831177,0.02721858024597168,70.82142857142857,10.340812248522052,66.0,66.0,66.0,66.0,93.0,1.0,66.0,0.0,79.5,13.5,0.9999999999999644,0.0,0.0,0.0,0.0,0.9999999999999286,0.0,0.0,0.0,0.9999999999999286,0.0,0.0,0.0,0.0,0.0,0.09534964561462406,30.183451175689697,30.2412211894989,0.6613732072199172,-0.8333389759096297,0.04532938003540039,30.204096794128418,30.32142424583435,0.6630882342907111,-0.8333236738093827,1.3684998239401795,27,1.037037037037037,73.44444444444444,2,159,1.0,0.26293303203116974,0.18210783977099526,0.48148148148148145,28,70.82142857142857,93,1.0,27,73.44444444444444,159,1.0,26,76.26923076923077,159,1.0,291.0,159.0,132.0,13,81.46153846153847,159,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '185.199.109.153', 39924, 443, 6)_seg0",15,1221,591,630,7,8,0.48402948402948404,0.4666666666666667,0.03194103194103194,111.95188808441162,7.99656343460083,19.59966662363608,0.0,58.66291403770447,0.0012344121932983398,81.4,18.87432117984644,66.0,66.0,66.0,105.0,105.0,0.6666666666666666,85.5,19.5,85.5,19.5,0.9999999999999333,0.0,0.0,0.0,0.0,0.9999999999998571,0.0,0.0,0.0,0.999999999999875,0.0,0.0,0.0,0.0,0.0,0.011546015739440918,0.024913907051086426,55.93948411941528,1.415342900316499,0.718363520728212,1.4305114746093752e-07,0.0018055438995361328,55.41761088371277,1.583661591492341,0.959628404058027,1.733280292154533,9,1.6666666666666667,135.66666666666666,4,288,1.0,0.5353785238315381,0.5656854249488985,0.3333333333333333,9,135.66666666666666,288,1.0,9,135.66666666666666,288,1.0,9,135.66666666666666,288,1.0,537.0,288.0,249.0,3,210.0,288,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '192.200.0.101', 39786, 80, 6)_seg0",22,1830,726,1104,11,11,0.39672131147540984,0.5,0.20655737704918034,279.4563636779785,13.307445889427548,14.033506821957769,2.86102294921875e-05,30.454256534576416,0.11809420585632324,83.18181818181819,28.057791599152765,66.0,66.0,66.0,113.25,129.0,0.7272727272727273,66.0,0.0,97.5,31.5,0.9999999999999546,0.0,0.0,0.0,0.0,0.9999999999999091,0.0,0.0,0.0,0.9999999999999091,0.0,0.0,0.0,0.0,0.0,24.686978363990782,28.82649862766266,30.37270257472992,0.0964122783058637,-0.7168075440956951,24.570929527282715,28.82827579975128,30.488423538208007,0.09985505062591507,-0.6697143635590209,1.0545605023354634,22,1.0,83.18181818181819,1,129,1.0,0.3373067842521057,0.0,0.5,22,83.18181818181819,129,1.0,22,83.18181818181819,129,1.0,22,83.18181818181819,129,1.0,195.0,129.0,66.0,11,100.36363636363636,129,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '199.165.136.100', 33666, 443, 6)_seg0",23,2120,1297,823,12,11,0.6117924528301887,0.5217391304347826,0.22358490566037736,294.9521601200104,13.40691636909138,14.731995690953642,0.00012803077697753906,30.507566690444946,0.07961523532867432,92.17391304347827,103.98104015047669,66.0,66.0,66.0,66.0,66.0,0.9130434782608695,66.0,0.0,66.0,0.0,0.9565217391303933,0.04347826086956333,0.0,0.0,0.17884491271684755,0.9166666666665902,0.08333333333332639,0.0,0.0,0.9999999999999091,0.0,0.0,0.0,0.2868359830561607,0.0,22.679499626159668,30.207991123199463,30.208839416503906,0.32568701347554596,-2.573754419762462,29.39314546585083,30.214035391807556,30.306285429000855,0.07668648625192685,-2.656254976224483,1.0988355029137074,23,1.0,92.17391304347827,1,571,1.0,1.1280961903117632,0.0,0.4782608695652174,23,92.17391304347827,571,1.0,23,92.17391304347827,571,1.0,23,92.17391304347827,571,1.0,800.0,163.0,637.0,11,74.81818181818181,163,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '199.232.193.91', 47894, 443, 6)_seg0",14,1206,603,603,7,7,0.5,0.5,0.0,111.93987989425659,8.610759991865892,20.201760145583094,3.910064697265625e-05,58.661330699920654,0.0038695335388183594,86.14285714285714,18.68099547231717,66.0,66.0,90.0,105.0,105.0,0.5714285714285714,88.5,17.03672503740082,85.5,19.5,0.9999999999999286,0.0,0.0,0.0,0.0,0.9999999999998571,0.0,0.0,0.0,0.9999999999998571,0.0,0.0,0.0,0.0,0.0,0.012487173080444336,0.03647887706756592,55.920973896980286,1.4149015511774155,0.7185126096090381,0.0005730390548706055,0.013659477233886719,55.943915486335754,1.4162199538074607,0.7185124395227421,1.7327995744821791,9,1.5555555555555556,134.0,3,276,1.0,0.5072431482975016,0.4403152859260724,0.3333333333333333,10,120.6,195,1.0,9,134.0,276,1.0,9,134.0,276,1.0,459.0,276.0,249.0,3,201.0,276,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '199.232.193.91', 47910, 443, 6)_seg0",16,1338,603,735,7,9,0.45067264573991034,0.4375,0.09865470852017937,111.9550428390503,7.463669522603353,19.033582127232606,7.152557373046875e-07,58.635178089141846,0.001642465591430664,83.625,18.701186459687523,66.0,66.0,84.0,105.0,105.0,0.625,88.5,17.03672503740082,85.5,19.5,0.9999999999999376,0.0,0.0,0.0,0.0,0.9999999999998571,0.0,0.0,0.0,0.9999999999998889,0.0,0.0,0.0,0.0,0.0,0.01307368278503418,0.040151357650756836,55.924296379089355,1.4146856612422447,0.7182693261398714,7.152557373046875e-07,0.0024330615997314453,54.86562309265137,1.7341274112802194,1.1654898759571934,1.7325644987021716,9,1.7777777777777777,148.66666666666666,4,288,1.0,0.5622216869536597,0.5796011559681555,0.3333333333333333,10,133.8,288,1.0,9,148.66666666666666,288,1.0,9,148.66666666666666,288,1.0,537.0,288.0,249.0,3,245.0,288,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '199.232.197.91', 48292, 443, 6)_seg0",241,19502,8656,10846,120,121,0.4438519126243462,0.4979253112033195,0.11229617475130756,298.80676770210266,1.245028198758761,2.272362489803187,2.384185791015625e-07,11.65078592300415,0.02367985248565674,80.92116182572614,14.326295655118905,66.0,66.0,94.0,94.0,94.0,0.991701244813278,80.0,11.489125293076057,91.0,15.84297951775486,0.9999999999999959,0.0,0.0,0.0,0.0,0.9999999999999917,0.0,0.0,0.0,0.9999999999999918,0.0,0.0,0.0,0.0,0.0,0.5097143650054932,1.2968528270721436,5.753525924682617,1.0729263488000993,1.760692478866651,0.5092082023620605,1.2917847633361816,5.772130107879639,1.0829493587328078,1.7661976351279574,1.7902081779658274,234,1.0299145299145298,83.34188034188034,2,220,1.0,0.2605745313526451,0.16540358031514854,0.5,234,83.34188034188034,220,1.0,234,83.34188034188034,220,1.0,232,84.0603448275862,220,1.0,430.0,254.0,176.0,117,92.7008547008547,220,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '199.232.197.91', 58346, 443, 6)_seg0",1,115,0,115,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,115.0,115.0,115.0,115.0,115.0,0.0,,,115.0,0.0,0.9999999999989999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999989999,0.0,0.0,0.0,,0.0,,,,,,,,,,,,1,1.0,115.0,1,115,1.0,0.0,0.0,1.0,1,115.0,115,1.0,1,115.0,115,1.0,1,115.0,115,1.0,115.0,115.0,0.0,1,115.0,115,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '208.80.154.224', 34186, 443, 6)_seg0",23,8430,2996,5434,14,9,0.3553973902728351,0.6086956521739131,0.28920521945432975,0.049703359603881836,0.0022592436183582654,0.005533979744498439,2.384185791015625e-07,0.024868011474609375,6.139278411865234e-05,366.5217391304348,641.2488406339356,66.0,66.0,90.0,257.5,1298.6000000000006,0.5652173913043478,540.75,579.7367398224818,1092.0,1106.5676662545313,0.7391304347825766,0.13043478260869,0.0,0.13043478260869,0.7547854950176571,0.8571428571427959,0.07142857142856633,0.0,0.07142857142856633,0.5555555555554939,0.22222222222219754,0.0,0.22222222222219754,0.509137344082687,0.9950269901795212,9.67979431152344e-06,0.00014400482177734375,0.009169960021972658,1.7933977163090193,2.205802534814944,4.079341888427735e-05,0.00020945072174072266,0.01162595748901367,1.6342482177315574,1.1644842664981851,1.8353766025451,13,1.7692307692307692,648.4615384615385,4,2892,1.0,1.3848084203491635,0.5032972566427688,0.46153846153846156,13,648.4615384615385,2892,1.0,13,648.4615384615385,2892,1.0,13,648.4615384615385,2892,1.0,8430.0,5434.0,2996.0,6,905.6666666666666,2892,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '208.80.154.224', 34194, 443, 6)_seg0",24,8510,2954,5556,13,11,0.3471210340775558,0.5416666666666666,0.30575793184488836,0.06329679489135742,0.002752034560493801,0.005535651804768112,0.0,0.02499556541442871,9.369850158691406e-05,354.5833333333333,630.3402465247549,66.0,66.0,82.0,217.75,1202.8999999999992,0.5833333333333334,540.75,579.7367398224818,1092.0,1106.5676662545313,0.7499999999999688,0.1249999999999948,0.0,0.1249999999999948,0.7356219397587946,0.8461538461537811,0.076923076923071,0.0,0.076923076923071,0.6363636363635785,0.18181818181816528,0.0,0.18181818181816528,0.5359610497090693,0.9075352941050092,1.2946128845214845e-05,0.0011408329010009766,0.00882704257965088,1.4906974005798173,1.94353829015756,2.1457672119140626e-07,0.00037670135498046875,0.012951087951660155,1.4547798159059395,1.1786476688390126,1.3995332933546505,12,2.0,709.1666666666666,4,2892,1.0,1.3029134086648513,0.5773502691893371,0.5,12,709.1666666666666,2892,1.0,12,709.1666666666666,2892,1.0,12,709.1666666666666,2892,1.0,8510.0,5556.0,2954.0,6,926.0,2892,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '208.80.154.224', 35132, 443, 6)_seg0",26,8642,3020,5622,14,12,0.34945614441101597,0.5384615384615384,0.30108771117796806,0.058922767639160156,0.0023569107055664063,0.005295435925818531,0.0,0.02504563331604004,7.295608520507812e-05,332.38461538461536,488.8935763477394,66.0,66.0,82.0,297.25,1378.0,0.5769230769230769,540.75,579.7367398224818,792.0,722.0055401449494,0.7307692307692027,0.11538461538461095,0.0,0.15384615384614794,0.7663521182273951,0.8571428571427959,0.07142857142856633,0.0,0.07142857142856633,0.5833333333332847,0.16666666666665278,0.0,0.24999999999997916,0.509137344082687,0.9596147939120492,1.0061264038085938e-05,0.00024819374084472656,0.008927440643310547,1.6876682116451414,2.2199748887409902,0.0,0.00020122528076171875,0.012104272842407227,1.5304115919099512,1.2347809020062068,1.6251522870941468,14,1.8571428571428572,617.2857142857143,4,2089,1.0,1.1425093637104493,0.6056929133851978,0.5,14,617.2857142857143,2089,1.0,14,617.2857142857143,2089,1.0,14,617.2857142857143,2089,1.0,8642.0,5622.0,3020.0,7,803.1428571428571,1580,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '208.80.154.224', 35146, 443, 6)_seg0",23,8455,2954,5501,13,10,0.3493790656416322,0.5652173913043478,0.30124186871673564,0.05668163299560547,0.002576437863436612,0.006048213305087978,0.0,0.027241230010986328,7.998943328857422e-05,367.60869565217394,509.3595927309059,66.0,66.0,90.0,337.0,1445.2000000000003,0.5217391304347826,540.75,579.7367398224818,792.0,722.0055401449494,0.6956521739130133,0.13043478260869,0.0,0.17391304347825332,0.8223449173934805,0.8461538461537811,0.076923076923071,0.0,0.076923076923071,0.49999999999995,0.19999999999998,0.0,0.29999999999997,0.5359610497090693,1.0296530140645737,3.0374526977539064e-05,0.0002161264419555664,0.00933232307434082,1.624133169133184,2.039871277135546,1.9073486328125e-07,0.00016927719116210938,0.013284349441528322,1.7859769116012503,1.3777603864533619,1.8080899155289811,13,1.7692307692307692,650.3846153846154,4,2089,1.0,1.0976811644833981,0.5499613322028856,0.46153846153846156,13,650.3846153846154,2089,1.0,13,650.3846153846154,2089,1.0,13,650.3846153846154,2089,1.0,8455.0,5501.0,2954.0,6,916.8333333333334,1580,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '208.80.154.224', 37248, 443, 6)_seg0",24,8512,2954,5558,13,11,0.3470394736842105,0.5416666666666666,0.3059210526315789,0.06036067008972168,0.002624376960422682,0.005696133527846781,0.0,0.026134729385375977,0.00010752677917480469,354.6666666666667,630.3170278166025,66.0,66.0,82.0,219.25,1202.8999999999992,0.5833333333333334,540.75,579.7367398224818,1092.0,1106.5676662545313,0.7499999999999688,0.1249999999999948,0.0,0.1249999999999948,0.7356219397587946,0.8461538461537811,0.076923076923071,0.0,0.076923076923071,0.6363636363635785,0.18181818181816528,0.0,0.18181818181816528,0.5359610497090693,0.9075352941050092,1.9788742065429688e-05,0.0008654594421386719,0.008820414543151855,1.6429191531557115,2.157285748794595,2.1457672119140626e-07,0.000286102294921875,0.011886358261108398,1.4424297286616687,1.0582379004499518,1.4614914195673063,12,2.0,709.3333333333334,4,2894,1.0,1.3031624671552617,0.5773502691893371,0.5,12,709.3333333333334,2894,1.0,12,709.3333333333334,2894,1.0,12,709.3333333333334,2894,1.0,8512.0,5558.0,2954.0,6,926.3333333333334,2894,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '208.80.154.224', 37264, 443, 6)_seg0",23,8489,2956,5533,13,10,0.34821533749558253,0.5652173913043478,0.303569325008835,0.03028559684753418,0.0013766180385242808,0.0030512158755916135,0.0,0.010064840316772461,2.1576881408691406e-05,369.0869565217391,509.816583645827,66.0,66.0,90.0,353.0,1445.2000000000003,0.5217391304347826,544.25,579.7216465684199,792.0,722.0055401449494,0.6956521739130133,0.13043478260869,0.0,0.17391304347825332,0.8223449173934805,0.8461538461537811,0.076923076923071,0.0,0.076923076923071,0.49999999999995,0.19999999999998,0.0,0.29999999999997,0.5359610497090693,1.0296530140645737,3.2424926757812503e-06,0.00018072128295898438,0.00902247428894043,1.53217331164533,1.1495652599739599,0.0,0.00014638900756835938,0.009593057632446288,1.7726017514828079,1.3331222591632292,1.6660102340677405,13,1.7692307692307692,653.0,4,2103,1.0,1.077840676849513,0.5499613322028856,0.46153846153846156,13,653.0,2103,1.0,13,653.0,2103,1.0,13,653.0,2103,1.0,8489.0,5533.0,2956.0,6,922.1666666666666,1580,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '208.80.154.224', 37434, 443, 6)_seg0",26,8644,3020,5624,14,12,0.34937528921795463,0.5384615384615384,0.3012494215640907,0.16789960861206055,0.006715984344482422,0.021294237248715965,0.0,0.10488677024841309,4.315376281738281e-05,332.46153846153845,488.8694359885745,66.0,66.0,82.0,297.75,1378.0,0.5769230769230769,540.75,579.7367398224818,792.0,722.0055401449494,0.7307692307692027,0.11538461538461095,0.0,0.15384615384614794,0.7663521182273951,0.8571428571427959,0.07142857142856633,0.0,0.07142857142856633,0.5833333333332847,0.16666666666665278,0.0,0.24999999999997916,0.509137344082687,0.9596147939120492,1.1587142944335938e-05,0.0003428459167480469,0.03045516014099123,2.1827028038499803,2.66542558962973,0.0,8.130073547363281e-05,0.014065027236938477,1.8848159390889616,1.9627952617775788,2.092104607184947,13,2.0,664.9230769230769,4,2089,1.0,1.068626526488811,0.5547001962249518,0.46153846153846156,13,664.9230769230769,2089,1.0,13,664.9230769230769,2089,1.0,13,664.9230769230769,2089,1.0,8644.0,5624.0,3020.0,6,937.3333333333334,1580,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '208.80.154.224', 37716, 443, 6)_seg0",26,8643,3020,5623,14,12,0.34941571213698946,0.5384615384615384,0.30116857572602107,0.0582883358001709,0.002331533432006836,0.0052703999624146075,0.0,0.02475595474243164,4.839897155761719e-05,332.4230769230769,488.88146849383276,66.0,66.0,82.0,297.5,1378.0,0.5769230769230769,540.75,579.7367398224818,792.0,722.0055401449494,0.7307692307692027,0.11538461538461095,0.0,0.15384615384614794,0.7663521182273951,0.8571428571427959,0.07142857142856633,0.0,0.07142857142856633,0.5833333333332847,0.16666666666665278,0.0,0.24999999999997916,0.509137344082687,0.9596147939120492,1.0204315185546876e-05,0.0002932548522949219,0.008976268768310548,1.7045219881628952,2.1963016910131175,0.0,9.393692016601562e-05,0.01149439811706543,1.5442075023727186,1.2286700941075774,1.630536863190173,14,1.8571428571428572,617.3571428571429,4,2089,1.0,1.14251286945747,0.6056929133851978,0.5,14,617.3571428571429,2089,1.0,14,617.3571428571429,2089,1.0,14,617.3571428571429,2089,1.0,8643.0,5623.0,3020.0,7,803.2857142857143,1580,1,wikipedia_20260429193200_00001.pcapng
"('100.72.115.16', '208.80.154.224', 37720, 443, 6)_seg0",23,8490,2956,5534,13,10,0.3481743227326266,0.5652173913043478,0.3036513545347468,0.030670642852783203,0.0013941201296719637,0.0030643777987109494,0.0,0.010489225387573242,1.5735626220703125e-05,369.1304347826087,509.80041314973164,66.0,66.0,90.0,353.0,1445.2000000000003,0.5217391304347826,544.25,579.7216465684199,792.0,722.0055401449494,0.6956521739130133,0.13043478260869,0.0,0.17391304347825332,0.8223449173934805,0.8461538461537811,0.076923076923071,0.0,0.076923076923071,0.49999999999995,0.19999999999998,0.0,0.29999999999997,0.5359610497090693,1.0296530140645737,3.814697265625e-06,0.00014698505401611328,0.009015202522277832,1.5437442098082583,1.1615833163028437,0.0,4.839897155761719e-05,0.009304094314575195,1.7488381558736008,1.3295398433249153,1.6546843281074093,13,1.7692307692307692,653.0769230769231,4,2103,1.0,1.0778463326324663,0.5499613322028856,0.46153846153846156,13,653.0769230769231,2103,1.0,13,653.0769230769231,2103,1.0,13,653.0769230769231,2103,1.0,8490.0,5534.0,2956.0,6,922.3333333333334,1580,1,wikipedia_20260429193200_00001.pcapng
